verses;avg_subwords;glottocode
verses/wuv.txt;60.636;wuvu1239
verses/xav.txt;144.2832618025751;xava1240
verses/xed.txt;76.567;hdii1240
verses/xho.txt;51.61;xhos1239
verses/xla.txt;91.42327497425335;kamu1260
verses/xnn.txt;58.59292929292929;nort2877
verses/xsb.txt;65.221;tina1248
verses/xsi.txt;91.6432865731463;sioo1240
verses/xsu.txt;120.12219959266803;sanu1240
verses/xtm.txt;87.966;magd1235
verses/yaa.txt;82.9928861788618;yami1256
verses/yad.txt;90.87929240374609;yagu1244
verses/yan.txt;66.819;maya1285
verses/yaq.txt;93.7289156626506;yaqu1251
verses/ycn.txt;104.17171717171718;yucu1253
verses/yml.txt;102.3980686695279;iama1237
verses/yon.txt;71.01611278952669;yong1280
verses/yrb.txt;61.5707656612529;yare1248
verses/yre.txt;92.86;yaou1238
verses/yss.txt;68.86860581745236;yess1239
verses/yuj.txt;86.6830985915493;kark1258
verses/yuw.txt;81.53722334004024;yaum1237
verses/zaa.txt;78.157;sier1250
verses/zab.txt;57.488;sanj1284
verses/zac.txt;79.254;ocot1244
verses/zav.txt;111.1949494949495;yatz1235
verses/ziw.txt;51.453;zigu1244
verses/zos.txt;84.866;fran1266
verses/zpi.txt;57.238;sant1451
verses/zpm.txt;78.1829268292683;mixt1426
verses/zpq.txt;92.69839679358718;zoog1238
verses/zsm.txt;58.482;stan1306
verses/zul.txt;54.22;zulu1248
