WALS-ID,ISO,Name,Glottocode,Family,Latitude,Longitude,Genus,Consonant Inventories,Vowel Quality Inventories,Consonant-Vowel Ratio,Voicing in Plosives and Fricatives,Voicing and Gaps in Plosive Systems,Uvular Consonants,Glottalized Consonants,Lateral Consonants,The Velar Nasal,Vowel Nasalization,Nasal Vowels in West Africa,Front Rounded Vowels,Syllable Structure,Tone,Fixed Stress Locations,Weight-Sensitive Stress,Weight Factors in Weight-Sensitive Stress Systems,Rhythm Types,Absence of Common Consonants,Presence of Uncommon Consonants,Fusion of Selected Inflectional Formatives,Exponence of Selected Inflectional Formatives,Exponence of Tense-Aspect-Mood Inflection,Inflectional Synthesis of the Verb,Locus of Marking in the Clause,Locus of Marking in Possessive Noun Phrases,Locus of Marking: Whole-language Typology,Zero Marking of A and P Arguments,Prefixing vs. Suffixing in Inflectional Morphology,Reduplication,Case Syncretism,Syncretism in Verbal Person/Number Marking,Number of Genders,Sex-based and Non-sex-based Gender Systems,Systems of Gender Assignment,Coding of Nominal Plurality,Occurrence of Nominal Plurality,Plurality in Independent Personal Pronouns,The Associative Plural,Definite Articles,Indefinite Articles,Inclusive/Exclusive Distinction in Independent Pronouns,Inclusive/Exclusive Forms in Pama-Nyungan,Inclusive/Exclusive Distinction in Verbal Inflection,Distance Contrasts in Demonstratives,Pronominal and Adnominal Demonstratives,Third Person Pronouns and Demonstratives,Gender Distinctions in Independent Personal Pronouns,Politeness Distinctions in Pronouns,Indefinite Pronouns,Intensifiers and Reflexive Pronouns,Person Marking on Adpositions,Number of Cases,Asymmetrical Case-Marking,Position of Case Affixes,Comitatives and Instrumentals,Ordinal Numerals,Distributive Numerals,Numeral Classifiers,Conjunctions and Universal Quantifiers,Position of Pronominal Possessive Affixes,Obligatory Possessive Inflection,Number of Possessive Nouns,Possessive Classification,"Genitives, Adjectives and Relative Clauses",Adjectives without Nouns,Action Nominal Constructions,Noun Phrase Conjunction,Nominal and Verbal Conjunction,Perfective/Imperfective Aspect,The Past Tense,The Future Tense,The Perfect,Position of Tense-Aspect Affixes,The Morphological Imperative,The Prohibitive,Imperative-Hortative Systems,The Optative,Situational Possibility,Epistemic Possibility,Overlap between Situational and Epistemic Modal Marking,Semantic Distinctions of Evidentiality,Coding of Evidentiality,Suppletion According to Tense and Aspect,Suppletion in Imperatives and Hortatives,Verbal Number and Suppletion,"Order of Subject, Object and Verb","Languages with two Dominant Orders of Subject, Object, and Verb",Order of Subject and Verb,Order of Object and Verb,"Order of Object, Oblique, and Verb",Order of Adposition and Noun Phrase,Order of Genitive and Noun,Order of Adjective and Noun,Order of Demonstrative and Noun,Order of Numeral and Noun,Order of Relative Clause and Noun,Prenominal relative clauses,Postnominal relative clauses,Internally-headed relative clauses,Correlative relative clauses,Adjoined relative clauses,Double-headed relative clauses,Order of Degree Word and Adjective,Position of Polar Question Particles,Position of Interrogative Phrases in Content Questions,Order of Adverbial Subordinator and Clause,Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Alignment of Case Marking of Full Noun Phrases,Alignment of Case Marking of Pronouns,Alignment of Verbal Person Marking,Expression of Pronominal Subjects,Verbal Person Marking,Third Person Zero of Verbal Person Marking,Order of Person Markers on the Verb,Ditransitive Constructions: The Verb 'Give',Reciprocal Constructions,Passive Constructions,Antipassive Constructions,Productivity of the Antipassive Construction,Applicative Constructions,Other Roles of Applied Objects,Periphrastic Causative Constructions,Nonperiphrastic Causative Constructions,Negative Morphemes,Symmetric and Asymmetric Standard Negation,Subtypes of Asymmetric Standard Negation,Negative Indefinite Pronouns and Predicate Negation,Polar Questions,Predicative Possession,Predicative Adjectives,Nominal and Locational Predication,Zero Copula for Predicate Nominals,Comparative Constructions,Relativization on Subjects,Relativization on Obliques,'Want' Complement Subjects,Purpose Clauses,'When' Clauses,Reason Clauses,Utterance Complement Clauses,Hand and Arm,Finger and Hand,Cultural Categories of Languages with Identity of 'Finger' and 'Hand',Numeral Bases,Number of Non-Derived Basic Colour Categories,Number of Basic Colour Categories,Green and Blue,Red and Yellow,M-T Pronouns,M in First Person Singular,N-M Pronouns,M in Second Person Singular,Tea,Irregular Negatives in Sign Languages,Question Particles in Sign Languages,Writing Systems,Para-Linguistic Usages of Clicks,Order of Negative Morpheme and Verb,Obligatory Double Negation,Optional Double Negation,Optional Triple Negation,Preverbal Negative Morphemes,Postverbal Negative Morphemes,Minor morphological means of signaling negation,"Position of Negative Word With Respect to Subject, Object, and Verb",Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,Languages with different word order in negative clauses,The Position of Negative Morphemes in SVO Languages,Multiple Negative Constructions in SVO Languages,Obligatory Double Negation in SVO languages,Optional Double Negation in SVO languages,NegSVO Order,SNegVO Order,SVNegO Order,SVONeg Order,The Position of Negative Morphemes in SOV Languages,Multiple Negative Constructions in SOV Languages,Obligatory Double Negation in SOV languages,Optional Double Negation in SOV languages,NegSOV Order,SNegOV Order,SONegV Order,SOVNeg Order,The Position of Negative Morphemes in Verb-Initial Languages,Double negation in verb-initial languages,Verb-Initial with Preverbal Negative,Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,Verb-Initial with Clause-Final Negative,The Position of Negative Morphemes in Object-Initial Languages
mrd,mrz,Marind,nucl1622,Trans-New Guinea,-7.83333333333,140.166666667,Marind-Yaqay,Moderately small,Average (5-6),Average,In both plosives and fricatives,None missing in /p t k b d g/,,No glottalized consonants,"Laterals, but no /l/, no obstruent laterals",,,,,Moderately complex,No tones,Ultimate,Fixed stress (no weight-sensitivity),No weight,Iambic,All present,,,,,,,,,,,,No case marking,Syncretic,Four,Sex-based,Semantic,,,Person stem + nominal plural affix,Unique periphrastic associative plural,,,'We' the same as 'I',,No inclusive/exclusive,,,,3rd person singular only,,,,No person marking,No morphological case-marking,No case-marking,,Differentiation,,,,,Possessive prefixes,,,,,,,'And' different from 'with',,,,,,Tense-aspect prefixes,Second singular and second plural,Normal imperative + special negative,Neither type of system,Inflectional optative present,Affixes on verbs,Other,No overlap,Indirect only,Separate particle,,,,SOV,,SV,OV,,Postpositions,Genitive-Noun,,,No dominant order,,,,,,,,,Final,,,OV and Postpositions,,,Neutral,Neutral,Accusative,,Both the A and P arguments,No zero realization,A precedes P,,,Absent,,,,,,,Negative particle,,,,Mixture of previous two types,,Nonverbal encoding,Identical,Impossible,,,,,,,,,,,,,,,,,,,,,,,,,,NegV,,,,NegV,,,Other,,,,,,,,,,,Other NegV,,,,,,,NoSOVNeg,,,,,,
ksp,kia,Kosop,kimm1246,Niger-Congo,9.91666666667,15.9166666667,Kim,,,,,,,,,,Contrast present,two-way nasal vs. oral vowel contrast (/ṽ/ vs. /V/) without nasal spreading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pnx,kre,Panará,pana1307,Macro-Ge,-10.0,-55.0,Je Setentrional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No dominant order,SOV or SVO,VS,No dominant order,No dominant order,Postpositions,Genitive-Noun,Noun-Adjective,,Noun-Numeral,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,,Initial,Initial interrogative phrase,,Other,Other,Other,,,,,,,,,,,,,,,,,,,,,Question particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
awa,awb,Awa,awap1236,Trans-New Guinea,-6.66666666667,145.75,Gauwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly suffixing,,,,,,,Plural suffix,,,,,,,,,,,,,,,,,,,Case suffixes,,,,,,Possessive prefixes,,,,,,,,,,,,,Tense-aspect suffixes,,,,,,,,,,,,,SOV,,SV,OV,,,Genitive-Noun,Adjective-Noun,Demonstrative-Noun,Numeral-Noun,Relative clause-Noun,Relative clause-Noun (RelN) dominant,,,,,,Degree word-Adjective,,,,,OV and RelN,OV and AdjN,,,,Subject affixes on verb,,,,,,,,,,,,,Negative particle,,,,,,,,,,,,,,,,,Identical,Different,,,,,,,,,,,,,,,,NegV,,,,NegV,,,SONegV,Immed preverbal,,,,,,,,,,SONegV,,,,No NegSOV,No SNegOV,Word&NoDoubleNeg,NoSOVNeg,,,,,,
snc,see,Seneca,sene1264,Iroquoian,42.5,-77.5,Northern Iroquoian,Small,Average (5-6),Low,No voicing contrast,Other,,No glottalized consonants,No laterals,,Contrast present,,,,No tones,No fixed stress,Right-oriented: One of the last three,Prominence,Iambic,All present,,,,,,,,,,,,,,Three,Sex-based,Semantic,,,,,,,,,,,,,,,,,,,,,,,,Absent,,,,,,,,,,,Grammatical marking,No past tense,Inflectional future exists,No perfect,,,,,,,,,,,,None (= no suppletive imperatives reported in the reference material),,No dominant order,,No dominant order,No dominant order,No dominant order,,,,,,,,,,,,,,,,,Other,Other,Other,,,,,,,,,,,No antipassive,no antipassive,Benefactive and other; both bases,Instrument and locative,,,,,,,,Locational,Verbal encoding,Different,Impossible,,,,,,,,,Different,Identical,Farmer-foragers,,,,,,No M-T pronouns,No m in first person singular,No N-M pronouns,No m in second person singular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fue,fud,Futuna (East),east2447,Austronesian,-14.3333333333,-178.166666667,Oceanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Generic-noun-based,,,,,,,,Marked by prefix,,,,,,,,,,,,,,,,,No second-person imperatives,Normal imperative + special negative,,,Verbal constructions,,Overlap for either possibility or necessity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Distinct from reflexive,,,,,,,,,,,Negative existential construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dab,dbq,Daba,,Afro-Asiatic,10.1666666667,13.75,Biu-Mandara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,Different,Possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tno,tdn,Tondano,tond1251,Austronesian,1.25,125.0,Minahasan,,,,,,,,,,,,,,,No fixed stress,Right-oriented: One of the last three,Combined,,,,,,,,,,,,Weakly prefixing,,,,,,,Plural word,,,,,,,,,,,,,,,,,,,,,,,,,Possessive suffixes,,,,,,,'And' identical to 'with',,,,,,Tense-aspect prefixes,No second-person imperatives,Normal imperative + special negative,,,,,,,,,,,No dominant order,,No dominant order,VO,,Prepositions,Noun-Genitive,Noun-Adjective,Noun-Demonstrative,No dominant order,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,Degree word-Adjective,,Initial interrogative phrase,Initial subordinator word,VO and Prepositions,VO and NRel,VO and NAdj,,,,,,,,,,,,,,,,Morphological but no compound,Negative particle,,,,,Topic,Verbal encoding,Different,Impossible,,,,,,,,,,,,,,,,,,,,,,,,,,NegV,,,,NegV,,,,,,,,,,,,,,,,,,,,,,,,,,,
iaa,iai,Iaai,iaai1238,Austronesian,-20.4166666667,166.583333333,Oceanic,Large,Large (7-14),Average,In both plosives and fricatives,None missing in /p t k b d g/,,No glottalized consonants,"Laterals, but no /l/, no obstruent laterals",,,,High and mid,Moderately complex,No tones,Initial,Fixed stress (no weight-sensitivity),No weight,Trochaic,All present,'Th' sounds,,,,,,,,,Little affixation,Productive full and partial reduplication,,,,No gender,No gender,Plural word,,,,Definite word distinct from demonstrative,Indefinite word distinct from 'one',,,,,,,,,,,,No morphological case-marking,No case-marking,No case affixes or adpositional clitics,,,,Absent,,Possessive suffixes,,,,,,,,,,,,,No tense-aspect inflection,No second-person imperatives,Normal imperative + normal negative,Neither type of system,Inflectional optative absent,,,,,,,,,SVO,,VS,VO,VOX,Prepositions,Noun-Genitive,Adjective-Noun,Noun-Demonstrative,Numeral-Noun,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,Adjective-Degree word,Initial,Initial interrogative phrase,Initial subordinator word,VO and Prepositions,VO and NRel,VO and AdjN,,,,Subject pronouns in different position,,,,,,,,,,,,Morphological but no compound,"Negative word, unclear if verb or particle",,,,Question particle,,Verbal encoding,Different,Impossible,,,,,,,,,,,,,,,,,,,,,,,,,,NegV,,,,NegV,,,SNegVO,Immed preverbal,,SNegVO,,,,No NegSVO,Word&NoDoubleNeg,No SVNegO,No SVONeg,,,,,,,,,,,,,,
fut,fut,Futuna-Aniwa,futu1245,Austronesian,-19.5333333333,170.216666667,Oceanic,,,,,,,,,Initial velar nasal,,,,,,,,,,,,,,,,,,,,Little affixation,,,,,,,Plural word,,Person-number stem + pronominal plural affix,,Definite word distinct from demonstrative,Indefinite word distinct from 'one',,,,Three-way contrast,Identical,Unrelated,,,,,,,,No case affixes or adpositional clitics,Identity,,,Absent,,Possessive suffixes,,,,,,,,,,,,,No tense-aspect inflection,,,,,,,,,,,,,SVO,,SV,VO,VOX,Prepositions,Noun-Genitive,Noun-Adjective,Noun-Demonstrative,No dominant order,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,Adjective-Degree word,Final,Not initial interrogative phrase,Initial subordinator word,VO and Prepositions,VO and NRel,VO and NAdj,,,,Subject pronouns in different position,,,,,,,,,,,,Morphological but no compound,Negative auxiliary verb,,,,Question particle,,,,,,,,,,,,,Identical,Different,,,,,,,,,,,,,,,,NegV,,,,NegV,,,SNegVO,Immed preverbal,,SNegVO,,,,No NegSVO,Word&NoDoubleNeg,No SVNegO,No SVONeg,,,,,,,,,,,,,,
tam,taj,Tamang (Eastern),,Sino-Tibetan,27.5,85.666666666667,Bodic,Average,Average (5-6),Average,No voicing contrast,Other,,No glottalized consonants,"/l/, no obstruent laterals",,,,,Moderately complex,Simple tone system,,,,,All present,,,,,,,,,,Strongly suffixing,,,,,,,Plural word,,,Unique affixal associative plural,Demonstrative word used as definite article,Indefinite word same as 'one',,,,,,,,,,,,,,Postpositional clitics,,,,,"Formally similar, with interrogative",,,,,Highly differentiated,Without marking,,,,,,,,Tense-aspect suffixes,,,,,,,,,,,,,SOV,,SV,OV,,Postpositions,Genitive-Noun,Adjective-Noun,Demonstrative-Noun,Noun-Numeral,Relative clause-Noun,Relative clause-Noun (RelN) dominant,,,,,,,Final,Not initial interrogative phrase,Subordinating suffix,OV and Postpositions,OV and RelN,OV and AdjN,,,,,,,,Indirect-object construction,,,,,,,,,Negative particle,,,Predicate negation also present,Question particle,,,,,,,,,,,,,,,,Pure vigesimal,,,,,,,,,,,,,,NegV,,,,NegV,,,SONegV,Immed preverbal,,,,,,,,,,SONegV,,,,No NegSOV,No SNegOV,Word&NoDoubleNeg,NoSOVNeg,,,,,,
scr,hbs,Serbian-Croatian,sout1528,Indo-European,44.0,19.0,Slavic,,,,,,,,,,,,,,,No fixed stress,Unbounded: Stress can be anywhere,Prominence,No rhythmic stress,,,,,,,,,,,Strongly suffixing,,,,,,,Plural suffix,"All nouns, always obligatory",,,No definite or indefinite article,No definite or indefinite article,,,,,,Unrelated,,,Interrogative-based,,,5 cases,Syncretism in relevant NP-types,Case suffixes,,"First, second, three-th",,,,No possessive affixes,,,,,,,'And' different from 'with',,,,,,No tense-aspect inflection,Second singular and second plural,Normal imperative + normal negative,Neither type of system,,Verbal constructions,Verbal constructions,Overlap for both possibility and necessity,,,Tense and aspect,A regular and a suppletive form alternate,,SVO,,SV,VO,,Prepositions,No dominant order,Adjective-Noun,Demonstrative-Noun,Numeral-Noun,,,,,,,,Degree word-Adjective,In either of two positions,,Initial subordinator word,VO and Prepositions,,VO and AdjN,,,,Subject affixes on verb,,,,,,,,,,,,,Negative particle,,,Predicate negation also present,Question particle,'Have',Nonverbal encoding,Identical,Impossible,,,,,,,,,Identical,Different,,,,,,,,,,,Words derived from Sinitic cha,,,,Logical meanings,NegV,,,,NegV,,,Other,,,Other NegV,,,,,,No SVNegO,No SVONeg,,,,,,,,,,,,,,
tst,huq,Tsat,tsat1238,Austronesian,18.25,109.5,Malayo-Sumbawan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Interrogative-based,,,,,,,,,,,,,,,,,,,Differentiation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indirect-object construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
als,aes,Alsea,alse1251,Oregon Coast,44.6666666667,-123.916666667,Alsea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prefixes and suffixes,,,,,,,,,,,,,,,,,,,,,,,,,,,,VS,VO,,Prepositions,Genitive-Noun,Adjective-Noun,Demonstrative-Noun,Numeral-Noun,,,,,,,,,,,,VO and Prepositions,,VO and AdjN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NegV,,,,NegV,,,Other,Immed preverbal,,,,,,,,,,,,,,,,,,NegV & VS & VO,,"Separate word, no double negation  Word&NoDoubleNeg",,No clause-final neg,
jeh,jeh,Jeh,jehh1245,Austro-Asiatic,15.1666666667,107.833333333,Bahnaric,Large,Large (7-14),Average,In plosives alone,None missing in /p t k b d g/,,Implosives only,"/l/, no obstruent laterals",,,,,Complex,No tones,,,,,All present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Identical,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tel,tel,Telugu,telu1262,Dravidian,16.0,79.0,Dravidian,Moderately large,Average (5-6),Moderately high,In plosives alone,None missing in /p t k b d g/,,No glottalized consonants,"/l/, no obstruent laterals",,,,,Moderately complex,No tones,,,,,All present,,,,,,,,,,Strongly suffixing,,,,,,,Plural suffix,,Person-number stem,,,,,,,,,,,,,Identical,,,,Case suffixes,Differentiation,,,,"Formally similar, with interrogative",,,,,,,,,,,,,,Tense-aspect suffixes,Second singular and second plural,Normal imperative + special negative,,Inflectional optative absent,Verbal constructions,Verbal constructions,Overlap for both possibility and necessity,,,,,,SOV,,SV,OV,,Postpositions,Genitive-Noun,Adjective-Noun,Demonstrative-Noun,Numeral-Noun,Relative clause-Noun,Relative clause-Noun (RelN) dominant,,,,,,Degree word-Adjective,No question particle,Not initial interrogative phrase,Mixed,OV and Postpositions,OV and RelN,OV and AdjN,,,,,,,,,,,,,,,,Morphological but no compound,Negative affix,,,,Interrogative verb morphology,,Nonverbal encoding,Identical,Possible,Locational,,,,,,,,,,,Decimal,,,,,,,,,Words derived from Min Nan Chinese te,,,,Logical meanings,[V-Neg],,,,,[V-Neg],,MorphNeg,,,,,,,,,,,SO[V-Neg],,,,No NegSOV,No SNegOV,No SONegV,Suffix&NoDoubleNeg,,,,,,
paw,pwa,Pawaian,pawa1255,Teberan-Pawaian,-7.0,145.083333333,Pawaian,Small,Average (5-6),Moderately low,In both plosives and fricatives,None missing in /p t k b d g/,,No glottalized consonants,"Laterals, but no /l/, no obstruent laterals",,Contrast present,,,Moderately complex,Simple tone system,,,,,All present,,,,,,,,,,Strongly suffixing,,,,,,,,,,,,,,,,,,,,,,,,,,No case affixes or adpositional clitics,,,,,,No possessive affixes,,,,,,,,,,,,,Tense-aspect suffixes,,,,,,,,,,,,,SOV,,SV,OV,,Postpositions,,Adjective-Noun,Demonstrative-Noun,Noun-Numeral,,,,,,,,,No question particle,Not initial interrogative phrase,,OV and Postpositions,,OV and AdjN,,,,,,,,,,,,,,,,,Negative particle,,,,Interrogative verb morphology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type 2 / Type 4,,,,,VNeg&[V-Neg],,More than one position,Immed postverbal,,,,,,,,,,More than one construction,SOVNeg/SO[V-Neg],,,No NegSOV,No SNegOV,No SONegV,Type 1 / Type 2,,,,,,
yki,yuk,Yuki,yuki1243,Wappo-Yukian,39.6666666667,-123.5,Yuki,,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hau,hau,Hausa,haus1257,Afro-Asiatic,12.0,7.0,West Chadic,Moderately large,Average (5-6),Moderately high,In both plosives and fricatives,Missing /p/,,Ejectives and implosives,"/l/, no obstruent laterals",No velar nasal,Contrast absent,,,Moderately complex,Simple tone system,,,,,All present,,Exclusively isolating,No case,monoexponential TAM,6-7 categories per word,Double marking,Dependent marking,Inconsistent or other,Non-zero marking,Little affixation,Productive full and partial reduplication,No syncretism,No subject person/number marking,Two,Sex-based,Semantic and formal,Plural suffix,"All nouns, always obligatory",Person-number stem + pronominal plural affix,Unique periphrastic associative plural,Definite word distinct from demonstrative,Indefinite word distinct from 'one',No inclusive/exclusive,,No person marking,Four-way contrast,Identical,Unrelated,In 3rd person + 1st and/or 2nd person,No politeness distinction,Generic-noun-based,,Pronouns only,No morphological case-marking,No case-marking,No case affixes or adpositional clitics,Identity,"First, two-th, three-th",Marked by reduplication,Absent,,Possessive suffixes,Absent,None reported,No possessive classification,,,Restricted,'And' identical to 'with',Differentiation,No grammatical marking,No past tense,No inflectional future,No perfect,No tense-aspect inflection,Second singular,Special imperative + special negative,Both types of system,Inflectional optative absent,Verbal constructions,Verbal constructions,Overlap for either possibility or necessity,No grammatical evidentials,No grammatical evidentials,,None (= no suppletive imperatives reported in the reference material),,SVO,,SV,VO,VOX,Prepositions,Noun-Genitive,Adjective-Noun,Mixed,Noun-Numeral,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,Adjective-Degree word,Final,Mixed,Initial subordinator word,VO and Prepositions,VO and NRel,VO and AdjN,Neutral,Neutral,Neutral,Subject pronouns in different position,No person marking,No person marking,A and P do not or do not both occur on the verb,Secondary-object construction,Distinct from reflexive,Present,No antipassive,no antipassive,Benefactive and other; both bases,Locative,Sequential but no purposive,Morphological but no compound,Negative particle,Both,A/Cat,Predicate negation also present,Question particle,Conjunctional,Nonverbal encoding,Different,Impossible,Exceed,Gap,Pronoun-retention,Subject is expressed overtly,Deranked,Balanced/deranked,Balanced,,Identical,Different,,Decimal,,,,,No M-T pronouns,No m in first person singular,No N-M pronouns,No m in second person singular,Words derived from Sinitic cha,,,,Affective meanings,OptDoubleNeg,,NegV(Neg),,NegV,VNeg,,OptDoubleNeg,Immed preverbal,,OptNeg,,,SNegVO(Neg),No NegSVO,Word&OptDoubleNeg,No SVNegO,OnlyWithAnotherNeg,,,,,,,,,,,,,,
bra,brb,Brao,lave1249,Austro-Asiatic,14.1666666667,107.5,Bahnaric,Average,Large (7-14),Average,No voicing contrast,Other,,Implosives only,"/l/, no obstruent laterals",,,,,Complex,,,,,,All present,Pharyngeals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SVO,,SV,VO,,Prepositions,Noun-Genitive,Noun-Adjective,Noun-Demonstrative,Noun-Numeral,,,,,,,,,Final,Not initial interrogative phrase,,VO and Prepositions,,VO and NAdj,,,,,,,,,,,,,,,,,,,,,Question particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Affective meanings,NegV,,,,NegV,,,SNegVO,Immed preverbal,,SNegVO,,,,No NegSVO,Word&NoDoubleNeg,No SVNegO,No SVONeg,,,,,,,,,,,,,,
urt,urt,Urat,urat1244,Torricelli,-3.66666666667,142.833333333,Urat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Little affixation,,,,,,,Plural word,,,,,,,,,,,,,,,,,,,No case affixes or adpositional clitics,,,,,,No possessive affixes,,,,,,,,,,,,,No tense-aspect inflection,,,,,,,,,,,,,SVO,,SV,VO,,,Noun-Genitive,Noun-Adjective,Noun-Demonstrative,Noun-Numeral,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,,Final,Not initial interrogative phrase,,,VO and NRel,VO and NAdj,,,,,,,,,,,,,,,,,Negative particle,,,,Question particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OptDoubleNeg,,NegV(Neg),,NegV,VNeg,,OptDoubleNeg,Immed preverbal,,OptNeg,,,SNegVO(Neg),No NegSVO,Word&OptDoubleNeg,No SVNegO,OnlyWithAnotherNeg,,,,,,,,,,,,,,
buu,mhs,Buru,buru1303,Austronesian,-3.5,126.5,Central Malayo-Polynesian,,,,,,,,,,,,,,,Penultimate,Fixed stress (no weight-sensitivity),No weight,,,,,,,,No marking,Head marking,Inconsistent or other,Zero-marking,,,,,,,,,,,Unique periphrastic associative plural,,,,,,,,,,,,,,,,,,,,,,,Absent,None reported,Two classes,,,,,,,,,,,,,,,,,,,,,,,SVO,,SV,VO,VOX,Prepositions,Genitive-Noun,Noun-Adjective,Noun-Demonstrative,Noun-Numeral,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,,,,,VO and Prepositions,VO and NRel,VO and NAdj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ill,mia,Illinois,miam1252,Algic,40.0,-90.0,Algonquian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwe,mwe,Mwera,mwer1248,Niger-Congo,-9.0,39.0,Bantu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full reduplication only,,,,,,Plural prefix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grammatical marking,"Present, 2-3 remoteness distinctions",Inflectional future exists,Other perfect,Tense-aspect prefixes,Second singular and second plural,Special imperative + special negative,Maximal system,,,,,,,,,,SVO,,SV,VO,VOX,No adpositions,Noun-Genitive,Noun-Adjective,,Noun-Numeral,,,,,,,,,,,,,,VO and NAdj,,,,,,,,,,,,,,,,,Negative affix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Neg-V],,,,[Neg-V],,,MorphNeg,,,S[Neg-V]O,,,,No NegSVO,Prefix&NoDoubleNeg,No SVNegO,No SVONeg,,,,,,,,,,,,,,
